LABEL,TEXT,URL,EMAIL,PHONE
1,"
save up to75% on your term life
insurance!
compare rates from top insurance companies around
the country
in our life and times, it's important to plan for
your family's future, while 
being comfortable financially.  choose the right
life insurance policy today.
click the link below to compare the lowest rates
and save up to 75%
compare your coverage
you'll be able to compare rates and get a free
application in less than a minute!
*get your free instant quotes...
*compare the lowest prices, then...
*select a company and apply online.
get a free quote now!
you can't predict the future, but you can always
prepare for it.
to be
excluded from future contacts 
m_d_serv",0,0,0
1,"kenya
do you have too much debt?would you like to lower your monthly payments 
and save money?let us help you click hereif you would like to be taken off our list, click here
2170uzha6-646nlhk0895sdnb0-294bcpgl32",0,0,0
1,"market internet access no investment needed premium internet access for only $14.95 per month or less! earn $1 per subscriber per monthgo to:http://new.isp.50megs.com/
1918bqhx5-227cpam0598cjwr2-912ymjg32l34",1,0,0
1,"ã¿ffffa9 
      copyright 2002 - all rights reservedif you would no longer like us 
      to contact you or feel that you havereceived this email in error, 
      please click here to 
      unsubscribe.
â 
",0,0,0
1,"dear sir / madamif you are fed up of being 'ripped off' by the british government every time you buy your tobacco, then you should visit our website, where you can now buy 4 cartons of cigarettes, or 40 pouches of rolling tobacco from as little as 170 euros (approx 105 pounds), inclusive of delivery by registered air mail from our office in spain.  why pay more???visit our website at
http://www.smokesdirect.com/?id=2best regards
sales department
smokes direct
spain
xay2158961y",1,0,0
1,"is your business making money!
set up to accept credit cards today!
no obligation consultation!
no set up fees
no application fees
all credit types accepted
retail rates as low as 1.60%
mail order rates as low as 2.30%
set up your merchant account within 48 hours
no cancellation fees
no money down
no reprogramming fees
we will beat anybodyï¿½s deal by 15%
we make it easy and affordable to start accepting credit cards today.
99% of our applicants are approved!this is not an offer to obtain a credit card!
us residents only!http://servicesma.com/leads.htm
to unsubscribe, please click 
http://www.servicesma.com/remove.html",1,0,0
1,"market internet access no investment needed premium internet access for only $14.95 per month or less! earn $1 per subscriber per monthgo to:http://new.isp.50megs.com/
3442bvlb9-565fafx0200lbck9-698onqh7l33",1,0,0
1,"
public announcement:the new domain names are finally available to the general public at discount prices. now you can register one of the exciting new .biz or .info domain names, as well as the original .com and .net names for just $14.95. these brand new domain extensions were recently approved by icann and have the same rights as the original .com and .net domain names. the biggest benefit is of-course that the .biz and .info domain names are currently more available. i.e. it will be much easier to register an attractive and easy-to-remember domain name for the same price.  visit: http://www.affordable-domains.com today for more info.
 
register your domain name today for just $14.95 at: http://www.affordable-domains.com/  registration fees include full access to an easy-to-use control panel to manage your domain name in the future.
 
sincerely,
 
domain administrator
affordable domains
to remove your email address from further promotional mailings from this company, click here:
http://www.centralremovalservice.com/cgi-bin/domain-remove.cgi
(i3-ss1)9302yscl8-129qkjk2635okca5-604qkyb2284cvmm7-023uooi4889tl53",1,0,0
1,"
8 free movie ticketsyou are receiving this mailing because you are a
member of sendgreatoffers.com and subscribed as:jm@netnoteinc.com
to unsubscribe 
click here
(http://admanmail.com/subscription.asp?em=jm@netnoteinc.com&l=sgo)
or reply to this email with remove in the subject line - you must
also include the body of this message to be unsubscribed. any correspondence about
the products/services should be directed to
the company in the ad.
%em%jm@netnoteinc.com%/em%
  
",1,0,0
1,"does your computer need an oil change
does your computer need an oil
      change?
nortonsystemworks
      2002 professional
      edition 
made
      by the creators of the #1 anti-virus software on the market!
this
      unbeatable software suite comes with  every
      program you'll  ever need to answer the problems or threats that your
      computer faces each day of it's life!included in this magnificent deal
      are the following programs:
norton
      antivirusã¿ffff99 2002 - the #1
      anti-virus protecion ever!norton utilitiesã¿ffff99 2002
      - diagnose any problem with your
      system!
norton ghostã¿ffff99 2002 - makes
      backing up your valuable data easy!
      norton cleansweepã¿ffff99 2002 - cleans
      out excess internet file buildup!
      norton winfaxã¿ffff99 basic - turns your
      cpu into a fax machine!gobackã¿ffffae 3 personal - helps
      prevent you from making any mistakes!
*all
      this has a retail price of $99.95*  get it
      now for only $29.99!with
      free shipping!
click
      here to order now!
this product is available now. when we
run out it's gone, so get it while it's hot!
â 
â 
your
      email address was obtained from an opt-in list. opt-in iao (internet
      advertising organisation)â  list
      â serial no. egu601.â â if you wish to be unsubscribed from
      this list, please click
      here. we do not condone spam in any shape or form. thank you kindly
      for your cooperation.
",0,0,0
1,"*****write down*****
hello ,
it is time to refinance!your credit does not matter, we can approve anyone.now is the time to let some of the top mortgage companies 
in the country compete for your business. if you have good credit we will give you the most amazing 
rates available anywhere! if you have poor credit, don't worry! we can still refinance 
you with the most competitive rates in the industry!
let us put our expertise to work for you! guaranteed!http://21377@www.top-lenders.com/appbest,
top-lenderserase
http://21631@www.top-lenders.com/remove.html",1,1,0
1," ##################################################
#                                                #
#                 adult club                     #
#           offers free membership               #
#                                                #
##################################################>>>>>  instant access to all sites now
>>>>>  your user name and password is.
>>>>>  user name: zzzz@spamassassin.taint.org
>>>>>  password: 15343 of the best adult sites on the internet for free!---------------------------------------news 08/15/02
with just over 2.9 million members that signed up for free, last month
there were 721,184 new
members. are you one of them yet???---------------------------------------our membership faqq. why are you offering free access to 3 adult membership sites for
free?
a. i have advertisers that pay me for ad space so you don't have to pay
for membership.q. is it true my membership is for life?
a. absolutely you'll never have to pay a cent the advertisers do.q. can i give my account to my friends and family?
a. yes, as long they are over the age of 18.q. do i have to sign up for all 3 membership sites?
a. no just one to get access to all of them.q. how do i get started?
a. click on one of the following links below to become a member.- these are multi million dollar operations with policies and rules.
- fill in the required info and they won't charge you for the free pass!
- if you don't believe us, just read their terms and conditions.---------------------------new! > tilthy teen sluts (added 08-15-02)
the ultimate xxx teen site... itâ’s all for free!!
>>> click here:
http://www.bozombo.com/filthyteensluts/index.php?affid=1534
aol
users click herenew! > lucky amateur wives (added 08-08-02)
amateur wives giving it up... itâ’s all for free!!
http://www.bozombo.com/luckyamateurwives/index.php?affid=1534
aol
users click herenew! > boob ranch (added 08-01-02)
see the worlds best boobs on the net... itâ’s all for free!!
>>> click here: http://www.bozombo.com/hugetits/index.php?affid=1534
aol
users click here--------------------------jennifer simpson, miami, fl
your free lifetime membership has entertained my boyfriend and i for
the last two years!  your adult sites are the best on the net!joe morgan manhattan, ny
your live sex shows and live sex cams are unbelievable. the best part
about your porn sites, is that they're absolutely free!--------------------------
removal instructions and disclaimer:
we are strongly against sending unsolicited emails to those who do not
wish to receive our special mailings. you have opted in to one or more
of our affiliate sites requesting to be notified of any special offers
we may run from time to time. we also have attained the services of an
independent 3rd party to overlook list management and removal services.
this is not unsolicited email. if you do not wish to receive further
mailings, please click on this url http://greenzer.com/remove.php or aol users click here to be
removed from the list. please accept our apologies if you have been sent
this email in error. we honor all removal requests.
 
  
 qvnckofayjfpfpsswkfvdrmcyljarjxw",1,1,0
1,"when america's top companies compete for your business, you win.in today's world, it's important to expect the unexpected. when preparing for the future, we must always consider our family. to plan for your family's future, the right life insurance policy is a necessity. but who wants to pay too much for life insurance? let us help you find the right quote, quickly and easily...compare your coverage...
$250,000... as low as $6.50 per month.
$500,000... as low as $9.50 per month.
$1,000,000... as low as $15.50 per month.http://getit.hostserve21.com/sure_quote/lf06-237600/take a moment.
let us show you that we are here to save time, and money.receive up to 15 quotes in seconds.http://getit.hostserve21.com/sure_quote/lf06-237600/
click here to delete your address from future updates.
http://getit.hostserve21.com/sure_quote/rm/",1,0,0
1,"we thought you may be interested in our new software release: webdesignhq newsletter 
23rd of august 2002 07:10:09 pm the sitebuilder v2.0 final-release is now available and it has many enhanced features as well as more licensing options compared to the pre-release. the sitebuilder is the ultimate 'nuke module' for making money with your portal system! check out the demo online and to learn how to purchase the full version visit: http://www.webdesignhq.com the webdesignhq flash-sitebuilder software is a userfriendly community based multimedia flash web site creation tool (similar to geocities/angelfire style engine... but with flash!). it features an automatic publishing system that enables anyone to easily build their own web site online with nothing but their web browser. this software can be installed on your own web site and will provide your web site visitors or registered members the ability to create their own multimedia web site which they can edit anytime using only a web browser right at your own web site! no ftp, html, or flash knowledge is required to build and customize a web site. an excellent solution for web designers and web hosting companies who have many clients that need constant updates. you can learn more about how to get this software for your own site at : http://www.webdesignhq.com
 ------------------------------------------------- 
 if you would like to unsubscribe from this 
 newsletter, just click the hyperlink below:http://www.webdesignhq.com/omnivore/vlist/vlist.php?action=out&address=users@iiu.taint.org",1,1,0
1,">
>ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ 
>ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ 
>ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ 
>ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ 
> ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½
>ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ 8,000 ï¿½ 50,000 ï¿½ï¿½ï¿½/ï¿½ï¿½ï¿½ï¿½ï¿½
>
>ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ ï¿½ï¿½ï¿½ï¿½ï¿½ 2-3 ï¿½ï¿½ ï¿½ï¿½ï¿½ ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½
>
>ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½   http://www.zthefuture.com/advanced
>ï¿½ï¿½ï¿½ï¿½   http://www.thaiworkathome.com/advanced
>
>
>
>ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ clickï¿½ï¿½ï¿½ 
>http://www.thaiworkathome.com/unsubscribe.php
",1,0,0
1,"dear sir / madamif you are fed up of being 'ripped off' by the british government every time you buy your tobacco, then you should visit our website, where you can now buy 4 cartons of cigarettes, or 40 pouches of rolling tobacco from as little as 170 euros (approx 105 pounds), inclusive of delivery by registered air mail from our office in spain.  why pay more???visit our website at
http://www.smokesdirect.com/?id=2best regards
sales department
smokes direct
spain
xay2095811y-- 
irish linux users' group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
list maintainer: listmaster@linux.ie",1,1,0
1,"dear sir / madamif you are fed up of being 'ripped off' by the british government every time you buy your tobacco, then you should visit our website, where you can now buy 4 cartons of cigarettes, or 40 pouches of rolling tobacco from as little as 170 euros (approx 105 pounds), inclusive of delivery by registered air mail from our office in spain.  why pay more???visit our website at
http://www.cheapsmoking.com/?id=2best regards
sales department
cheap smoking
spain
xay1992361y",1,0,0
1,"dear sir / madamif you are fed up of being 'ripped off' by the british government every time you buy your tobacco, then you should visit our website, where you can now buy 4 cartons of cigarettes, or 40 pouches of rolling tobacco from as little as 170 euros (approx 105 pounds), inclusive of delivery by registered air mail from our office in spain.  why pay more???visit our website at
http://www.cheapsmoking.com/?id=2best regards
sales department
cheap smoking
spain
xay1992391y",1,0,0
1,"owolabi & associate,
falomo, ikoyi.
lagos - nigeria.
your kind attn.,re: request for mutually benefitting endeavour.i humbly crave your indulgence in sending you this
mail, if the contents does not meet with your personal
and business ethics, i apologize in advance.i am barrister kola owolabi( attorney at law), i
represent alhaji ishmaila ibrahim gwarzoâ€™s estates. alhaji gwarzo was the chief
security advicer of the then military leader of this country(nigeria) in the
person of late general sani abacha who died on the 8th of june 1998. with the
advent of a new democratic
dispensation in the country under the leadership of
gen. olusegun obasanjo (rtd), my client has come under
severe persecution due to the sensitive position he
held in the last military regime, presently he is
under house arrest restricted only to the confines of
his village.the main purpose of this mail is to intimate you of a
business proposal that might be of interest to you. my
client has informed me of the existence of funds
deposited with a security company abroad. this fund
came about as part of security votes that were
allocated to my client's portfolio during his tenure
as chief security adviser to the then president. what
happened was that he had part of the funds transferred
from the vaults of the central bank of nigeria to this
security outfit with the aim of purchasing arms and ammunitions for the personal
security outfit of the
then president. but before the purchase could take
place the president died. my client has decided to
keep this for himself as all his properties has been
confisticated by the present regime. but due to his
incarceration he cannot travel out and effect the
change of possession to his benefit.i have been mandated by my client to source for a
foreign partner that can help him facilitate the
change of possession. the deposit certificate and the
code needed for the execution of this endeavor are in
my possession.the funds in question is usd17.6m (seventeen million, six hundred thousand
united states dollars only). should this proposition be of interest to you, you can reach me through my e-mail address so that we can go through the rudiments of this endeavor.i remain most obliged.barrister kola owolabi(jp).
principal partner. owolabi & associates__________________________________________________________________
your favorite stores, helpful shopping tools and great gift ideas. experience the convenience of buying online with shop@netscape! http://shopnow.netscape.com/get your own free, personal netscape mail account today at http://webmail.netscape.com/
",1,0,0
1,"dear sir / madamif you are fed up of being 'ripped off' by the british government every time you buy your tobacco, then you should visit our website, where you can now buy 4 cartons of cigarettes, or 40 pouches of rolling tobacco from as little as 170 euros (approx 105 pounds), inclusive of delivery by registered air mail from our office in spain.  why pay more???visit our website at
http://www.cheapsmoking.com/?id=2best regards
sales department
cheap smoking
spain
xay1992351y",1,0,0
1,"=================================guaranteed to increase, lift and firm your
breasts in 60 days or your money back!!100% herbal and natural.  proven formula since 
1996.  increase  your bust by 1 to 3 sizes within 30-60 
days and be all natural.  click here:
http://202.101.163.34:81/li/wangxd/absolutely no side effects!
be more self confident!
be more comfortable in bed!
no more need for a lift or support bra!100% guaranteed and from a name you know and 
trust!
**************************************************you are receiving this email as a double opt-in 
subscriber to the standard affiliates mailing 
list. 
to remove yourself from all related email lists,
just click here:
http://64.123.160.91:81/li/gg/unsubscriber.asp?userid=ilug@linux.ie-- 
irish linux users' group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
list maintainer: listmaster@linux.ie",1,1,0
1,"dear sir,i am dr james alabi, the chairman of contract
award and review committee set up by the federal
government of nigeria under the new civilian
dispensation to award new contracts and review
existing ones.
i came to know of you in my search for a reliable and
reputable person to handle a very confidential
transaction, which involves the transfer of a huge
sum of money to a foreign account. there were series of contracts executed by a 
consortium of multi-nationals in the oil industry in
favor of n.n.p.c. the original values of these 
contracts were deliberately over invoiced to the sum
of us$12,320,000.00 (twelve million three hundred and twenty thousand 
united
state dollars). this amount has now been approved and
is now ready to be transferred being that the
companies
that actually executed these contracts have been
fully paid and the projects officially commissioned. 
consequently, my colleagues and i are willing to 
transfer the total amount to your account for
subsequent disbursement, since we as civil servants
are prohibited by the code of conduct bureau (civil
service law) from operating and/or opening foreign 
accounts in our names. needless to say, the trust
reposed on you at this juncture is enormous, in 
return, we have agreed to offer you 20% of the 
transferred sum, while 10% shall be set aside for
incidental expenses (internal and external) between
both parties in the course of the transaction you will
be mandated to remit the balance to other accounts
in due course. modalities have been worked out at the highest level
of the ministry of finance and the central bank of 
nigeria for the immediate transfer of the funds
within 7 working days subject to your satisfaction of
the above stated terms. 
our assurance is that your role is risk free. to accord this transaction the legality it deserves and
for mutual security of the funds the whole approval
procedures will officially and legally processed
with your name or the name of any company you may
nominate as the bonefide beneficiary. 
once more i want you to understand that having put
in over twenty-five years in the civil service of my
country, i am averse to having my image and career 
dented. this matter should therefore be treated with
utmost secrecy and urgency it deserves. please you should signify your intention to assist
by sending me a reply to this email to state your position on this
transaction, if favorable we will take further steps
to brief you the full details of this viable 
transaction. 
i want to assure you that this business proposal is
100% risk free as we have done our homework
properly. i quite believe that you will protect our interest
by taking this deal strictly confidential, as we are
still in government service, which we intend to
retire from in full honor.kindly expedite action as we are behind schedule to
enable us include this transfer in the next batch
which would constitute the new quarter payments
for the 2002 financial year. thank you and god bless.dr james alabi",0,0,0
1,"hello...by reading the short summary just below, you
will see how you can learn new skills in communication,
do a direct marketing program on the internet, and at the
same time, earn $100,000 or more to enable you to
change your life!!!************summary***************************just read this summary, follow the actions that it advises,
and start earning some serious money.  you will learn new
skills in communications and how to market on the internet.
what a deal!  your total cash investment is just $50.00.step 1.  if this is the first time you have seen this message,
and you have not joined in this program before, then
take out five us$10.00 bills (total $50 investment), and mail
out $10.00 each to the following people to purchase five
guides on communications.  for each guide that you will
be ordering and buying, write out on a sheet of plain white
paper, your own name, address, and your own email
address, and the number and name of the guide that
you are buying.  then fold the paper, put the $10.00 bill
inside the sheet of paper, insert the paper and $10.00 bill
into an envelope, address the envelope with the name and
address of the person whose name is shown under each
guide below, and mail the envelope by first class or air
mail. be sure to put enough postage stamps on the
envelopes.  no need to send by registered mail.list of five names****************************
________________________________________________guide# 1: ""how to be a more effective public speaker""
order guide #1 for us$10.00 cash from: (in addition to
guide #1, you will receive a valuable marketing guide
""a million bucks from the internet"", free of charge)derrick nguyen	
9530 whitmore st	
el monte, ca 91733	
usa
________________________________________________guide # 2: ""how to give a business presentation""
order guide # 2 for us$10.00 cash from:tim fai
gpo box 260
macau (via hong kong)
________________________________________________guide# 3: ""how to write more effectively""
order guide # 3 for us$10.00 cash from:luis pastor
apartado 81
48080 bilbao
spain
________________________________________________guide # 4: ""what to do at a social function""
order guide # 4 for us$10.00 cash from:chester waldvogel
11 chestnut way
berlin, md 21811
usa
________________________________________________guide # 5: ""how to sharpen your mind""
order guide # 5 for us$10.00 cash from:j. siden
krondikesvagen 54 a
83147 ostersund
sweden
________________________________________________
end of list of five names*********************step 2.  these guides will be emailed to you.  save these
guides on your computer's hard disk as other people will be
ordering these guides from you, paying you for them and
you will need to email the guides to the new buyers.step 3.  from the list of names above, delete the name and
address of the person shown under guide#5, and replace that
slot with the name and address of the person from guide #4's
slot.  be sure to copy the name and address exactly as shown.
check the address again.step 4.  delete name and address under guide #4, and
replace with the name and address from guide #3's slot.step 5.  delete name and address under guide #3, and
replace with the name and address from  guide#2's slot.step 6.  delete name and address under guide #2, and
replace with the name and address from guide #1's slot.step 7.  delete name and address under guide #1, and
replace with your own name and address. this
step is how your own name and address is entered into the
list of names to receive orders for the guides. eventually,
your own name will go down the list of names until you have
reached guide #5, and then be dropped from the list. the
key point is that the number of people ordering guides from
you will grow larger the lower down the list your name goes.step 8.  once you have completed this new list, send out
this new email (which shows your name under guide #1) to
as many email addresses as possible, as many as 100,000
emails or even more.  the greater the number of mailings
you make, potentially the greater the number of people who
will order the guide #1 from you.  these people will then
make new emails to send out to their addresses with the email
showing your name under guide #2, and so on.this is all you need to do.  if you wish to read the rest of
this email message, then do so.  if not, just do the 8 steps
shown above. remember, the key point is to send out as
many emails as possible in step 8, and to encourage and help
those who purchase the guides from you to send out
emails of their own.do not change anything other than what is instructed.
because if you do, it will not work for you.  your immediate
reaction might be: why not replace all the names on the list
with the names of your spouse, kids, relatives, and friends.
that might seem to you like a clever move because new
buyers will be sending their money to these people.  but
that move is the exact opposite of what is to your benefit.
what will benefit you most is having people who will send
out emails, seek new buyers, and provide assistance to new
buyers. if the people you slip into that list aren't going to
be sending new emails, you're only hurting yourself by
effectively closing down the program with your name on
top of the list of the names that you have inserted.  there
wouldn't be new buyers coming in. so, your sly maneuver
will gain you exactly zero!  furthermore, if you have done
the work, and your name has worked its way to further
down the list, by then you deserve the rewards and
earnings from that effort, and it would be unethical for
anyone to remove your name for whatever reason.  don't
do it to others. remember, honesty reaps the reward!!!you may have a concern that after sending the total $50 to
the five people on the list that one of the people will just
take your money, and not send you the guide.  well, rest
assured.  as we said above, it's to our benefit to have you
as a satisfied buyer who will actively send out emails to find
new buyers.  so don't think the people on the list will try to
cheat you or to ""stiff"" you for $10.00.  the people on the list
would rather have you working hard because your effort will
benefit them as well as you.  later on, when other buyers send
you the order to buy the guides, fulfill your end of the deal
by sending the ordered guide to the buyer.  don't cheat.
provide efficient and honest service and we will all benefit.
******end of summary************************=======rest of message======================with easy-to-use email tools and opt-in email, success in
this business is now well within the capabilities of ordinary
people who may not have done any internet marketing before.
and the earnings potential is staggering!read this email to the end! -
follow what it says  - and you will not worry whether a
recession is coming or not, or whether or not you can
afford to buy that new car or home that you have been
looking for.  yes, i know what you are thinking. i never
responded to one of these before either. one day though,
something made me feel: ""you use $50 going to a movie
for 2 hours with your spouse, friend, or child, plus a simple
meat at a restaurant.  why the heck not?""  no matter where
you believe those ""feelings"" came from, i thank every day
that feeling came over me.i cannot imagine where i would be or what i would be doing
had i not. read on. it works.  and when you read the guides,
youâ’ll learn how to become a more effective communicator.
what can be better?  a way to improve your self-image and
confidence and at the same time have the potential to recover
your investment and make some good money: making over
half a million dollars every 4 to 5 months from your home.
if you work on this program, you will learn a lot about direct
marketing on the internet.  if you believe direct marketing
via the internet is the way sales and marketing will be done
in the future, then the experience you will gain here could
be a real boost in your work career, possibly even providing
a new career for you.= print this message for future reference =if you want to make serious money, read this message until
you understand it completely and feel confident to follow
through on what it advises.follow the simple instruction above and
your financial dreams can come true!remember, this method has been tested, and if you alter it,
it will not work!  this is a legitimate business. you
are offering a product for sale to a buyer. treat it as such
and you can see money coming to you  in a reasonable period
of time, depending on the collective efforts of yourself and
the others on the list of five.===========================================
*** take this entire email, with the modified list of names,
and save it on your computer. do not make any other
changes.  there are 2 methods to get this venture going:method # 1: by sending bulk email legally
===========================================let's say that you start small, to see how it goes, and that
you and those involved send out only 5,000 emails each.
let's also assume that the mailing receives only a 0.1%
(1/10 of 1%) response (the response could be much better
but let's just say it is only 0.1%). also many people will
send out hundreds of thousands of emails instead of only
5,000 each.out of your 5,000 emails and a 0.1% response, that is only
5 orders for guide # 1. those 5 people who responded also
send out 5,000 emails each for a total of 25,000. out of
those 25,000 emails only 0.1% responded with orders.
that's 25 people who responded and ordered guide # 2.those 25 people mail out 5,000 e-mails each for a total of
125,000 emails. the 0.1% response to that is 125 orders
for guide # 3. those 125 people send 5,000 emails each
for a total of 625,000 emails sent out. the 0.1% response
is 625 orders for guide # 4.those 625 people send out 5,000 emails each for a total
of 3,125,000 emails. the 0.1% response to that is  3,125
orders for guide # 5, or $31,250 at $10 per guide.  this
may seem a small amount to you, but remember we used a
very low response rate with a small number of emails being
sent out.  see what happens if you can get the response rate
up just slightly.if response rate is 0.1%, income from guides #1 - #5 is:
$50+250+1,250+6,250+31,250 = $39,050 (as above)if response rate is 0.15%, income from guides #1 - #5 is:
$75+560+4,220+31,640+237,300 = $273,795if response rate is 0.2%, income from guides #1 - #5 is:
$100+1,000+10,000+100,000+1,000,000 = $1,111,100dare to think for a moment what would happen if everyone
or half or even one 4th of those people mailed 100,000
emails each or more?  from the example above, you can see
the power of leveraging, that is, how much greater is the
amount of money from a small increase in the response rate.there are over 200 million people on the internet worldwide
and counting, with thousands more coming online every day.method # 2: placing free ads on the internet
===========================================advertising on the net is very, very inexpensive and there are
many free places to advertise. placing a lot of free ads on
the internet will get a response. we strongly suggest you start
with  method # 1 and add method # 2 as you go along.
for every $10 you receive, all you must do is email the
guide the buyer ordered. always provide same day service.the people you buy these guides from will assist and advise
you how to get the large number of email addresses that
you need to send the new email containing your name and
address.  in return, when others buy the guides from you,
you also should help those buyers to resell the guides to
their email addresses.  this will benefit you because your
name would be further down the list, and their new buyers
will buy from you.  this is no different than ""customer
service"" in the retail or the  ""bricks and mortars"" business.===========available guides ==============
the reason for the ""cash"" is not because this is illegal or
somehow  ""wrong"". it is simply about time. time for checks
or credit cards to be cleared or approved, etc. concealing it
is simply so no one can see there is money in the envelope
and steal it before it gets to you.order each guide by its number & name only.
always send a single $10 bill (u.s. currency) for each
guide.  checks not accepted. make sure the cash is hidden
by wrapping it in at least 2 sheets of paper. on one of
those sheets of paper, write the number & the name
of the guide you are ordering, your email address
and your name and postal address.  be sure to address the
envelope correctly and put the proper amount of stamps to
mail the envelope.place your order for these guides now
from the name and address list shown
at the beginning of this email
________________________________________________
your success guidelines=== if you do not receive at least 10 orders for guide #1
within 2 weeks, continue sending emails until you do.=== two to three weeks after you receive 10 orders,
you should receive 100 orders or more for guide #2. if
not, continue advertising or sending emails until you do.once you have received 100 or more orders for guide # 2,
you can see the program is working, and
cash should continue coming in! this is important
to remember:  continue to assist new buyers with advice
and instruction on how to send out more emails. you can
keep track of progress by noting which guides people
are ordering from you. if you want to generate
more income send another batch of emails
and start the whole process again.
there is no limit to the income you can generate !!!
===========================================
a note from the originator of this program:
you have just received information that can give you
financial freedom to really change your life, but i don't
wish to kid you:  this requires a bit of effort. you
can make more money in the next few weeks and months
than you have ever imagined. follow the program
exactly as instructed.remember to email the revised copy of this email after you
have put your name and address in guide#1 and moved
others to #2 .....# 5 slots as instructed above. one of the
people you send this to may send out 100,000 or more
emails and your name will be on every one of them.
remember, the more you send out the more potential
buyers you will reach.it is up to you!  order the guides now and
embark on the road to financial security!upon your purchase of any guide #1 through #5, the
copyright owner assigns to you two important rights:
(1) the right to resell and to distribute via the internet the
guide that you have purchased, and (2) the right to assign
to your buyer of the guide, the further right for your buyer
to resell that guide.  included in your purchase of guide #1
is a valuable report on how to market on the internet. it's
free of charge and will give you the tools you need.the right to print any of the material contained in the guides
is reserved exclusively for the copyright owner.  your right to
resell and to distribute copies of the guide applies only to the
internet and/or world wide web via electronic distribution.
you may not print out the guides to sell or
distribute in any way.  you may print a copy of the
guides for your own personal use to enhance your
communication skills.===========================================* this message is not intended for residents of localities that
have legal ordinances prohibiting engaging in such programs.
screening of addresses has been done to the best of our ability.this message is only being sent once to recipients and thus
is no need to remove your email address from our mailing
list.  you will not be receiving further emails with this message.iangxsifpkvgobwlxwhvvxfs",0,0,0
1,"
hot tawnee the internet sensation is ready to bare all for 
you.looking at those firm tits and creamy soft 
thighs you can't help but get an instant erection. now tawnee's sister 
tori joined in. both are sweet little honeys that love to show you what a good 
time is all about!
click here to visit tawneestone.com 
          where you will see both posing for you in many erotic ways
â this 
        email was not sent unsolicited. you have subscribed to receive our mailing. 
        if you wish to discontinue simply reply to this email with ""remove"" 
        in subject. we are sorry for any inconvenience.  ",0,0,0
